YEAR,ST_CASE,NUM_PEDS,NUM_VEHC,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,LATITUDE,LONGITUD,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2014,10299,0,1,1,1,ROOSEVELT RD,0.0,41.59371944,-86.25905,0,1,2007.0,1,0
2014,10300,0,1,1,17,CR-300 N,0.0,41.68553333,-85.19238333,0,1,2005.0,0,0
2014,10300,0,1,1,17,CR-300 N,0.0,41.68553333,-85.19238333,0,0,2003.0,0,0
2014,10300,0,1,1,17,CR-300 N,0.0,41.68553333,-85.19238333,0,0,2003.0,0,1
2014,10301,0,1,1,18,CR-NEW LONDON RD,0.0,38.64961389,-85.59610833,0,1,2003.0,0,0
2014,10301,0,1,1,18,CR-NEW LONDON RD,0.0,38.64961389,-85.59610833,0,0,2003.0,0,0
2014,10302,0,1,1,6,SR-135,0.0,38.87543889,-86.05696389,0,1,2000.0,0,0
2014,10302,0,1,1,6,SR-135,0.0,38.87543889,-86.05696389,0,0,2002.0,0,0
2014,10303,0,1,1,4,SR-67,0.0,40.14872222,-85.36293889,0,1,2009.0,0,0
2014,10304,0,1,2,21,US-231,0.0,39.02864444,-86.98103611,0,0,2003.0,0,0
2014,10304,0,1,2,21,US-231,0.0,39.02864444,-86.98103611,0,1,2004.0,0,0
2014,10305,0,2,2,15,SOUTH ST,0.0,40.417575,-86.83898056,0,1,2007.0,1,0
2014,10306,0,3,3,12,SR-3 N,0.0,39.58149167,-85.45834444,0,0,2007.0,0,0
2014,10306,0,3,3,12,SR-3 N,0.0,39.58149167,-85.45834444,0,1,2005.0,0,0
2014,10307,0,3,7,18,SR-1,0.0,40.86033333,-85.16616667,0,1,2002.0,0,0
2014,10307,0,3,7,18,SR-1,0.0,40.86033333,-85.16616667,0,0,2007.0,0,0
2014,10307,0,3,7,18,SR-1,0.0,40.86033333,-85.16616667,0,0,2004.0,0,0
2014,10308,2,1,1,20,49TH AVE,0.0,41.52923056,-87.32390278,0,0,2002.0,0,0
2014,10308,2,1,1,20,49TH AVE,0.0,41.52923056,-87.32390278,0,1,2005.0,0,0
2014,10309,1,1,1,15,US-20,0.0,41.63185556,-87.48071111,0,1,2006.0,0,0
2014,10310,0,1,1,3,CR-300,0.0,39.71844722,-86.407575,0,1,2002.0,0,0
2014,10311,0,1,1,20,CR-250,0.0,41.04903889,-87.2376,0,1,2003.0,0,0
2014,10312,0,2,3,11,SR-45,0.0,38.90471667,-86.75746667,0,1,2007.0,0,0
2014,10313,0,3,3,17,SR-25,0.0,40.97078611,-86.249875,0,0,2000.0,1,0
2014,10313,0,3,3,17,SR-25,0.0,40.97078611,-86.249875,0,1,1992.0,0,0
2014,10314,0,1,3,1,CR-500,0.0,40.40333611,-86.19248889,0,0,2011.0,0,0
2014,10314,0,1,3,1,CR-500,0.0,40.40333611,-86.19248889,0,0,2008.0,0,0
2014,10314,0,1,3,1,CR-500,0.0,40.40333611,-86.19248889,0,0,2006.0,0,0
2014,10315,0,3,5,13,SR-37,0.0,39.66355278,-86.19635278,0,1,2008.0,1,0
2014,10315,0,3,5,13,SR-37,0.0,39.66355278,-86.19635278,0,1,2009.0,0,0
2014,10315,0,3,5,13,SR-37,0.0,39.66355278,-86.19635278,0,0,2008.0,0,0
2014,10315,0,3,5,13,SR-37,0.0,39.66355278,-86.19635278,0,0,2007.0,0,0
2014,10316,0,1,1,14,SR-144,0.0,39.51354722,-86.17481944,0,1,2009.0,1,0
2014,10316,0,1,1,14,SR-144,0.0,39.51354722,-86.17481944,0,0,2014.0,0,0
2014,10316,0,1,1,14,SR-144,0.0,39.51354722,-86.17481944,0,2,2013.0,0,0
2014,10317,0,1,1,20,SHELBYVILLE RD,0.0,39.68706944,-86.081075,0,1,2001.0,1,0
2014,10318,0,2,2,12,MAIN ST,0.0,41.52294444,-87.46987778,0,1,2007.0,0,0
2014,10319,0,2,2,16,BOULEVARD PLACE,0.0,39.82477778,-86.16380833,1,1,1996.0,0,0
2014,10320,0,1,1,9,SR-32,0.0,40.05463611,-86.66639444,0,1,1996.0,1,0
2014,10321,0,1,1,19,ROSEDALE RD,0.0,39.54778889,-87.33775556,0,1,2008.0,1,0
2014,10322,1,1,1,22,HEARTLAND BLVD,0.0,39.63774722,-86.32813889,0,1,1990.0,0,0
2014,10322,1,1,1,22,HEARTLAND BLVD,0.0,39.63774722,-86.32813889,0,0,2011.0,0,0
2014,10323,0,1,2,16,I-64,1208.0,38.30102222,-85.86607222,0,0,2011.0,0,0
2014,10324,0,1,1,19,CR-SAVORER RD,0.0,38.777325,-87.475575,0,1,2008.0,0,0
2014,10325,1,1,1,18,EAST MICHIGAN BLVD,0.0,41.71414167,-86.88911667,0,1,2007.0,0,0
2014,10325,1,1,1,18,EAST MICHIGAN BLVD,0.0,41.71414167,-86.88911667,0,0,1995.0,0,0
2014,10325,1,1,1,18,EAST MICHIGAN BLVD,0.0,41.71414167,-86.88911667,0,0,2003.0,0,0
2014,10326,0,1,1,7,34TH ST,0.0,39.81830278,-86.070025,0,0,2006.0,0,0
2014,10326,0,1,1,7,34TH ST,0.0,39.81830278,-86.070025,0,1,1998.0,0,0
2014,10326,0,1,1,7,34TH ST,0.0,39.81830278,-86.070025,0,0,2006.0,0,0
2014,10327,0,2,3,21,SR-120,0.0,41.74233611,-85.11311944,0,1,2011.0,0,0
2014,10328,0,2,2,10,US-50,0.0,38.65513889,-87.09211667,0,1,2003.0,0,0
2014,10329,0,2,2,8,SR-105,0.0,41.016975,-85.62444722,0,1,1992.0,0,0
2014,10329,0,2,2,8,SR-105,0.0,41.016975,-85.62444722,0,0,1988.0,0,0
2014,10330,0,1,2,13,CR-800 S,0.0,40.32191667,-85.12979722,0,1,2001.0,0,0
2014,10331,0,2,2,10,LINCOLN WAY E,0.0,41.665325,-86.2373,0,1,2001.0,0,0
2014,10332,0,2,2,18,CR-200,0.0,39.17141111,-85.92981944,0,1,1998.0,0,0
2014,10333,1,1,1,18,WABASH ST,0.0,40.81582222,-85.81982778,0,0,2002.0,1,0
2014,10333,1,1,1,18,WABASH ST,0.0,40.81582222,-85.81982778,0,1,1991.0,0,0
2014,10334,0,4,4,19,US-231,0.0,41.10240278,-87.15132778,0,1,2000.0,1,0
2014,10335,0,2,2,13,SR-46,0.0,39.33355833,-85.52101111,0,0,2014.0,0,0
2014,10335,0,2,2,13,SR-46,0.0,39.33355833,-85.52101111,0,1,2002.0,1,0
2014,10336,0,1,2,17,CR-450 E,0.0,40.91703889,-85.13831667,0,1,2007.0,1,0
2014,10337,0,1,1,16,CR- 900 W RD,0.0,41.64863056,-85.59958056,0,1,2003.0,1,0
2014,10338,0,2,2,23,I-80,10.0,41.57664722,-87.52395833,0,1,2002.0,0,0
2014,10339,0,2,6,17,SR-149,0.0,41.5748,-87.12432778,0,1,2001.0,0,0
2014,10340,0,2,2,19,MONON RD,0.0,40.83881667,-86.79513611,0,1,2007.0,1,0
2014,10341,0,1,1,16,CR-100,0.0,41.66667222,-86.71798056,0,1,2003.0,1,0
2014,10343,2,3,1,5,I-69,2014.0,39.90141944,-86.04913889,0,1,2006.0,0,0
2014,10344,0,1,1,17,I-74 E,206.0,40.12413333,-87.24324722,0,0,2002.0,0,0
2014,10345,0,2,2,15,SR-3 N,0.0,40.26768889,-85.36811389,0,1,2013.0,0,0
2014,10345,0,2,2,15,SR-3 N,0.0,40.26768889,-85.36811389,0,0,2000.0,0,0
2014,10346,1,1,1,6,OLIO RD,0.0,39.95878333,-85.91866944,1,1,2002.0,0,0
2014,10347,0,1,1,4,SR-331,0.0,41.44655833,-86.13374167,0,1,2009.0,0,0
2014,10348,0,2,2,12,SALT CREEK RD,0.0,39.20954722,-86.17447778,0,0,1973.0,1,0
2014,10348,0,2,2,12,SALT CREEK RD,0.0,39.20954722,-86.17447778,0,1,2006.0,0,0
2014,10349,0,1,2,7,SR-58 E,0.0,38.93050556,-87.36595833,0,0,2007.0,0,0
2014,10350,0,2,3,15,US-6,0.0,41.44289444,-85.94366944,0,1,2002.0,0,0
2014,10350,0,2,3,15,US-6,0.0,41.44289444,-85.94366944,0,0,2012.0,0,0
2014,10351,0,1,1,13,I-164,0.0,37.93993611,-87.54417222,0,0,2007.0,0,0
2014,10352,0,2,2,7,SR-9,0.0,39.45884444,-85.76046944,0,1,2002.0,0,0
2014,10352,0,2,2,7,SR-9,0.0,39.45884444,-85.76046944,0,0,2010.0,0,0
2014,10353,0,3,4,19,I-70,1445.0,39.85946389,-85.00896667,0,1,2011.0,0,0
2014,10353,0,3,4,19,I-70,1445.0,39.85946389,-85.00896667,0,0,1997.0,0,0
2014,10354,0,2,2,12,TIBBS AVE,0.0,39.78998611,-86.21576667,0,0,2010.0,0,0
2014,10355,0,1,2,3,BUTLER RD,0.0,41.10691667,-85.16935278,0,2,2003.0,0,0
2014,10356,1,1,1,3,I-70 W,710.0,39.71186111,-86.27183056,0,1,1992.0,0,0
2014,10356,1,1,1,3,I-70 W,710.0,39.71186111,-86.27183056,0,0,2013.0,0,0
2014,10357,0,1,4,21,US-41 S,0.0,38.226875,-87.56847222,0,1,2011.0,0,0
2014,10358,0,1,2,6,SR-13,0.0,40.67976667,-85.82688889,0,1,1998.0,0,0
2014,10358,0,1,2,6,SR-13,0.0,40.67976667,-85.82688889,0,0,2006.0,0,0
2014,10359,0,2,2,1,US-30,0.0,41.49070556,-87.47734444,0,1,1998.0,0,0
2014,10359,0,2,2,1,US-30,0.0,41.49070556,-87.47734444,0,0,1999.0,0,0
2014,10360,0,1,1,16,I-465,490.0,39.81853056,-86.03086667,0,1,2014.0,0,0
2014,10361,0,2,2,8,I-65,550.0,39.02435,-85.88653611,0,1,1997.0,0,0
2014,10362,1,1,1,8,BEECH ST,0.0,39.64499444,-85.15060833,0,1,2007.0,0,0
2014,10363,0,1,1,12,NAAB RD,0.0,39.90745278,-86.19822778,0,1,2006.0,0,0
2014,10364,0,1,2,16,CR- TEE RD,0.0,38.25720833,-86.08672778,0,1,1996.0,0,0
2014,10365,1,1,2,21,10TH ST,0.0,38.30051667,-85.72521667,0,0,2004.0,0,0
2014,10365,1,1,2,21,10TH ST,0.0,38.30051667,-85.72521667,0,1,2012.0,0,0
2014,10366,0,1,1,16,CR-100,0.0,41.42029167,-87.18045556,0,1,1995.0,1,0
2014,10367,0,1,1,10,CR-1300,0.0,40.99031389,-85.87205833,0,1,2009.0,0,0
2014,10368,0,2,4,10,16TH ST,0.0,39.78910833,-86.19100278,0,1,2004.0,1,0
2014,10369,0,1,3,23,CR-550 W,0.0,39.16194722,-86.01433333,0,1,1993.0,0,0
2014,10370,0,1,5,24,US-35,0.0,40.47735556,-86.03698611,0,0,1990.0,0,0
2014,10370,0,1,5,24,US-35,0.0,40.47735556,-86.03698611,0,1,2002.0,0,0
2014,10371,0,2,3,18,SR-13 N,0.0,41.39302778,-85.7089,0,1,2004.0,1,0
2014,10372,0,1,1,15,SR-7 N,0.0,39.06084167,-85.69632778,0,0,2011.0,0,0
2014,10373,0,3,4,20,SR-75,0.0,40.05438611,-86.61975556,0,1,2004.0,1,0
2014,10374,0,3,2,4,I-80 E,81.0,41.56955278,-87.37055278,0,1,1989.0,0,0
2014,10375,0,2,5,14,SR-267,0.0,39.97969167,-86.39713056,0,1,2005.0,0,0
2014,10376,0,2,3,20,APPERSON WAY,0.0,40.48743611,-86.127475,0,0,2003.0,0,0
2014,10377,0,2,7,11,I-69 N,335.0,40.09951389,-85.56888056,0,0,2002.0,0,0
2014,10377,0,2,7,11,I-69 N,335.0,40.09951389,-85.56888056,0,0,2003.0,0,0
2014,10378,0,1,1,16,I-69,2172.0,39.99160556,-85.80004167,0,0,1999.0,0,0
2014,10378,0,1,1,16,I-69,2172.0,39.99160556,-85.80004167,0,1,2007.0,0,0
2014,10379,1,1,1,22,PONTIAC ST,0.0,41.06121667,-85.10430833,0,1,2001.0,1,0
2014,10380,0,1,1,2,SIXTH ST,0.0,40.74419722,-86.77531667,0,1,2004.0,0,0
2014,10380,0,1,1,2,SIXTH ST,0.0,40.74419722,-86.77531667,0,1,2013.0,0,0
2014,10381,0,2,3,14,CR-200 S,0.0,40.41151389,-84.84423333,0,1,2009.0,0,0
2014,10381,0,2,3,14,CR-200 S,0.0,40.41151389,-84.84423333,0,0,2010.0,0,0
2014,10381,0,2,3,14,CR-200 S,0.0,40.41151389,-84.84423333,0,0,2004.0,0,0
2014,10382,0,2,2,14,SR-29 S,0.0,40.517925,-86.39219444,0,0,2009.0,0,0
2014,10382,0,2,2,14,SR-29 S,0.0,40.517925,-86.39219444,0,1,2010.0,0,0
2014,10383,0,1,1,23,WASHINGTON BLVD,0.0,41.07436667,-85.15740556,0,2,2013.0,0,0
2014,10383,0,1,1,23,WASHINGTON BLVD,0.0,41.07436667,-85.15740556,0,0,2013.0,0,0
2014,10384,0,1,1,21,CR- OLD SYCAMORE RD,0.0,40.47171389,-86.35660833,0,1,2001.0,1,0
2014,10385,0,2,3,9,SR-63,0.0,39.95214167,-87.45146944,0,1,2006.0,0,0
2014,10386,0,1,1,10,I-70,734.0,39.71828056,-86.257175,0,0,2013.0,0,0
2014,10387,0,2,6,18,SR-25,0.0,40.55793333,-86.67758611,0,0,2007.0,1,0
2014,10388,0,1,1,16,SR-550,0.0,38.70756111,-87.36946389,0,1,2008.0,0,0
2014,10389,0,1,2,13,US-136,0.0,40.10617222,-87.19475278,0,1,2014.0,1,0
2014,10390,0,2,2,5,SR-55,0.0,41.36814722,-87.35477778,0,1,2008.0,0,0
2014,10391,0,4,5,21,96TH ST,0.0,39.92756944,-85.92671111,0,0,2001.0,0,0
2014,10392,0,3,9,15,US-41,0.0,41.42721667,-87.46973889,0,1,2006.0,0,0
2014,10392,0,3,9,15,US-41,0.0,41.42721667,-87.46973889,0,1,2006.0,0,0
2014,10393,0,1,1,1,US-31 S,0.0,38.66608333,-85.77460278,0,1,2004.0,1,0
2014,10394,0,2,3,19,I-65 N,866.0,39.44035278,-85.98578611,0,1,2006.0,1,0
2014,10395,0,1,1,17,CR-200 S,0.0,39.04532778,-85.28781389,0,1,2007.0,0,0
2014,10396,0,2,3,17,US-31,0.0,38.889275,-85.81855278,0,1,2009.0,0,0
2014,10397,0,1,5,4,CHESTNUT ST,0.0,41.65999167,-86.07186667,0,0,2006.0,0,0
2014,10397,0,1,5,4,CHESTNUT ST,0.0,41.65999167,-86.07186667,0,0,1996.0,1,0
2014,10398,0,2,3,20,I-80,538.0,41.68690833,-86.65146389,0,1,2001.0,1,0
2014,10399,1,1,1,5,CR-150,0.0,41.26633611,-85.85248056,0,1,1999.0,1,0
2014,10400,0,2,2,15,CR-650,0.0,40.89275833,-86.74630833,0,0,1996.0,1,0
2014,10401,1,1,1,13,SR-15,0.0,41.07783333,-85.89249167,0,1,2007.0,0,0
2014,10401,1,1,1,13,SR-15,0.0,41.07783333,-85.89249167,0,0,2007.0,0,0
2014,10401,1,1,1,13,SR-15,0.0,41.07783333,-85.89249167,0,0,2011.0,0,0
2014,10402,0,1,1,18,US-41,0.0,41.21811667,-87.46757222,0,1,2000.0,0,0
2014,10402,0,1,1,18,US-41,0.0,41.21811667,-87.46757222,0,0,2010.0,0,0
2014,10403,0,2,3,10,SR-3,0.0,39.831075,-85.43425278,0,2,2012.0,0,0
2014,10403,0,2,3,10,SR-3,0.0,39.831075,-85.43425278,0,0,2004.0,0,0
2014,10404,0,4,6,12,I-70,1230.0,39.486625,-86.99907222,0,1,2006.0,0,0
2014,10405,0,3,1,1,STRINGTOWN RD,0.0,38.01478333,-87.56111389,0,1,2003.0,0,0
2014,10406,0,2,5,16,CR- KINGMAN RD,0.0,40.01129444,-87.27598333,0,0,2011.0,0,0
2014,10407,0,2,2,13,COLUMBIA AVE,0.0,41.61795,-87.50002222,0,1,2000.0,1,0
2014,10407,0,2,2,13,COLUMBIA AVE,0.0,41.61795,-87.50002222,0,0,2006.0,1,0
2014,10408,0,2,4,18,CR- WHISKEY RUN RD,0.0,38.32600556,-86.03774167,0,1,2006.0,0,0
2014,10409,0,2,3,14,US-31,0.0,40.803675,-86.12911944,0,1,1996.0,1,0
2014,10410,0,2,3,18,SR-67,0.0,39.56574722,-86.37145,0,2,2000.0,0,0
2014,10410,0,2,3,18,SR-67,0.0,39.56574722,-86.37145,0,0,2006.0,0,0
2014,10411,0,1,1,21,CR-410 E,0.0,39.768925,-87.38521944,0,1,2002.0,0,0
2014,10412,0,1,2,21,NEW HARMONY RD,0.0,37.99777222,-87.67253333,0,1,2014.0,1,0
2014,10412,0,1,2,21,NEW HARMONY RD,0.0,37.99777222,-87.67253333,0,0,2013.0,0,0
2014,10412,0,1,2,21,NEW HARMONY RD,0.0,37.99777222,-87.67253333,0,0,2007.0,0,0
2014,10412,0,1,2,21,NEW HARMONY RD,0.0,37.99777222,-87.67253333,0,0,2003.0,0,0
2014,10413,1,1,1,2,MERIDIAN ST,0.0,39.64993333,-86.13688333,0,0,2005.0,0,0
2014,10414,1,1,1,3,US-52 W,0.0,40.54151944,-87.22692778,0,0,2012.0,0,0
2014,10414,1,1,1,3,US-52 W,0.0,40.54151944,-87.22692778,0,1,2006.0,0,0
2014,10415,0,1,1,16,SR-213,0.0,40.21840556,-85.93932222,0,0,1996.0,0,0
2014,10416,0,3,4,15,SR-10 E,0.0,40.94048333,-87.29578333,0,1,1998.0,1,0
2014,10417,0,2,7,19,I-64 W,20.0,38.22561389,-87.97468611,0,1,2004.0,0,0
2014,10417,0,2,7,19,I-64 W,20.0,38.22561389,-87.97468611,0,0,2001.0,0,0
2014,10418,0,2,2,17,US-31 S,0.0,40.64285,-86.12782222,0,0,2006.0,0,0
2014,10419,0,1,1,23,CR-BASELINE RD,0.0,41.35119722,-85.25468056,0,1,2007.0,0,0
2014,10420,0,1,1,21,CR-300 W,0.0,40.26163333,-86.06916111,0,2,2002.0,1,0
2014,10421,0,2,3,16,SR-142,0.0,39.52110556,-86.56405,0,0,2011.0,0,0
2014,10421,0,2,3,16,SR-142,0.0,39.52110556,-86.56405,0,1,2005.0,0,0
2014,10422,0,4,4,23,I-69,2230.0,40.04048611,-85.71180556,0,1,2004.0,1,0
2014,10422,0,4,4,23,I-69,2230.0,40.04048611,-85.71180556,0,0,2012.0,0,0
2014,10424,0,1,2,3,MARLIN RD,0.0,39.70433889,-85.95351389,0,0,2004.0,0,0
2014,10425,0,2,3,16,SR-1,0.0,40.35431944,-85.14986111,0,1,2006.0,0,0
2014,10425,0,2,3,16,SR-1,0.0,40.35431944,-85.14986111,0,0,1999.0,0,0
2014,10426,0,2,3,16,SR-62,0.0,38.48169444,-85.58890833,0,1,1996.0,0,0
2014,10426,0,2,3,16,SR-62,0.0,38.48169444,-85.58890833,0,0,1996.0,0,0
2014,10427,0,2,4,13,MICHIGAN RD,0.0,38.76430556,-85.38725278,0,1,2001.0,1,1
2014,10428,0,1,1,22,CR-200,0.0,39.31739722,-86.99953056,0,0,2005.0,0,0
2014,10429,0,1,2,21,CR-500 W,0.0,40.29969444,-85.48178333,0,1,2001.0,1,0
2014,10430,1,1,1,12,34TH ST,0.0,39.81625,-86.23849722,0,1,1995.0,1,0
2014,10431,0,1,2,17,SR-1,0.0,39.53530278,-85.08658333,0,1,2004.0,0,0
2014,10432,0,1,1,21,I-80,30.0,41.57392222,-87.45845833,0,2,2008.0,0,0
2014,10433,1,1,1,13,56TH ST,0.0,39.85231944,-86.29650278,0,0,1997.0,0,0
2014,10434,0,1,1,3,I-70 W,440.0,39.54271389,-86.74329722,0,0,2003.0,0,0
2014,10435,0,1,2,3,SR-160 E,0.0,38.58951389,-86.01505833,0,1,2007.0,1,0
2014,10436,0,1,1,2,COLDWATER RD,0.0,41.15801944,-85.13702778,0,1,2000.0,0,0
2014,10436,0,1,1,2,COLDWATER RD,0.0,41.15801944,-85.13702778,0,0,2002.0,0,0
2014,10437,0,1,3,24,CR-950 E,0.0,40.59571944,-85.89255833,0,1,2000.0,1,0
2014,10438,0,1,1,22,US-20 N,0.0,41.69856667,-86.829675,0,1,1998.0,0,0
2014,10439,0,2,3,7,US-52,0.0,40.08270278,-86.51259167,0,1,2002.0,0,0
2014,10439,0,2,3,7,US-52,0.0,40.08270278,-86.51259167,0,0,2003.0,0,0
2014,10440,0,3,4,16,US-50,0.0,38.98504444,-85.66357778,0,1,2004.0,1,0
2014,10441,0,1,1,23,SR-46,0.0,39.27693056,-85.11338889,0,2,2004.0,0,0
2014,10441,0,1,1,23,SR-46,0.0,39.27693056,-85.11338889,0,0,2007.0,0,0
2014,10442,0,2,4,16,SR-62,0.0,38.73621667,-85.44949444,0,1,2012.0,0,0
2014,10442,0,2,4,16,SR-62,0.0,38.73621667,-85.44949444,0,0,2003.0,0,1
2014,10443,0,1,1,18,CR- FAIRFIELD RAMP RD,0.0,39.51995833,-84.98329444,0,1,1996.0,0,0
2014,10444,1,1,2,23,US-33,0.0,41.57596111,-85.81572778,0,1,2005.0,0,0
2014,10444,1,1,2,23,US-33,0.0,41.57596111,-85.81572778,0,0,1996.0,0,0
2014,10444,1,1,2,23,US-33,0.0,41.57596111,-85.81572778,0,0,2007.0,0,0
2014,10445,0,2,2,8,CR- LOGANSPORT RD,0.0,40.76687222,-86.23903333,0,0,2003.0,0,0
2014,10446,0,1,1,13,CR-22,0.0,41.60544167,-85.80841111,0,0,1997.0,0,0
2014,10446,0,1,1,13,CR-22,0.0,41.60544167,-85.80841111,0,1,2011.0,0,0
2014,10447,0,2,2,22,SR-267,0.0,39.98115,-86.39534444,0,1,2001.0,0,0
2014,10448,0,2,3,7,CR-400 E RD,0.0,40.51445556,-85.59636667,0,0,2008.0,0,0
2014,10448,0,2,3,7,CR-400 E RD,0.0,40.51445556,-85.59636667,0,1,2004.0,0,0
2014,10449,0,2,3,13,US-6,0.0,41.43931111,-85.03953611,0,0,2009.0,0,0
2014,10449,0,2,3,13,US-6,0.0,41.43931111,-85.03953611,0,1,2006.0,0,0
2014,10450,0,2,4,19,CR-6,0.0,41.72383889,-85.92736944,0,1,2006.0,1,0
2014,10450,0,2,4,19,CR-6,0.0,41.72383889,-85.92736944,0,1,2007.0,0,0
2014,10451,0,2,6,21,US-30,0.0,41.46326667,-87.114075,0,1,2006.0,0,0
2014,10452,0,1,2,19,I-70,730.0,39.71438889,-86.26248333,0,0,2014.0,0,0
2014,10453,0,2,2,15,THOMPSON RD,0.0,39.69591667,-86.01884167,0,1,2003.0,1,0
2014,10454,0,1,1,16,96TH ST,0.0,39.92658611,-86.18393056,0,1,2001.0,0,0
2014,10454,0,1,1,16,96TH ST,0.0,39.92658611,-86.18393056,0,0,2008.0,0,0
2014,10455,0,2,3,16,CR-1050,0.0,40.40126944,-85.59855833,0,0,1993.0,0,0
2014,10456,1,1,1,24,SR-135,0.0,39.31105,-86.25624167,0,1,1998.0,0,0
2014,10456,1,1,1,24,SR-135,0.0,39.31105,-86.25624167,0,0,2013.0,0,0
2014,10457,0,1,1,3,SR-66,0.0,38.15461389,-86.49886389,0,0,2012.0,0,0
2014,10457,0,1,1,3,SR-66,0.0,38.15461389,-86.49886389,0,1,2004.0,0,0
2014,10458,0,2,2,10,US-20,0.0,41.67174167,-85.90964167,0,1,1999.0,0,0
2014,10459,0,1,1,9,CARRIGAN RD,0.0,40.09076389,-86.03334167,0,1,2000.0,0,0
2014,10459,0,1,1,9,CARRIGAN RD,0.0,40.09076389,-86.03334167,0,0,2014.0,0,0
2014,10460,1,1,1,21,WHEELING AVE,0.0,40.26673056,-85.4302,0,1,2003.0,1,0
2014,10461,0,1,1,16,WASHINGTON AVE,0.0,37.96266944,-87.52479722,0,0,2004.0,0,0
2014,10462,0,1,1,2,SR-62,0.0,38.43970833,-85.65913611,0,0,1986.0,0,0
2014,10462,0,1,1,2,SR-62,0.0,38.43970833,-85.65913611,0,1,1998.0,0,0
2014,10463,0,1,1,8,US-41,0.0,41.60054444,-87.50884167,0,1,2007.0,0,0
2014,10463,0,1,1,8,US-41,0.0,41.60054444,-87.50884167,0,0,2001.0,0,0
2014,10465,0,1,1,11,CR-350 WESR RD,0.0,41.22941667,-86.76906389,0,1,1999.0,0,0
2014,10466,0,1,2,15,CR- DIVISION RD,0.0,40.76423611,-86.28454722,0,2,1993.0,0,0
2014,10467,0,2,7,15,MAIN ST,0.0,41.31728056,-85.69310833,0,0,2004.0,0,0
2014,10467,0,2,7,15,MAIN ST,0.0,41.31728056,-85.69310833,0,1,2007.0,0,0
2014,10468,0,2,3,9,86TH ST,0.0,39.91075833,-86.25661944,0,1,1997.0,0,0
2014,10469,0,1,1,24,SR-3,0.0,41.20981389,-85.17079722,0,1,2001.0,0,0
2014,10470,1,1,2,23,I-80 E,70.0,41.56965278,-87.38638611,0,1,2006.0,0,0
2014,10471,0,1,1,22,MINICH RD,0.0,41.04308889,-85.00101111,0,1,2009.0,0,0
2014,10472,0,1,1,11,DEAVER RD,0.0,39.14928056,-85.93238889,0,1,2004.0,0,0
2014,10473,1,1,1,21,CR-250 E,0.0,41.21736667,-85.79441111,0,0,2003.0,0,0
2014,10474,0,2,3,14,US-6,0.0,41.55109167,-87.30733889,0,1,1995.0,1,0
2014,10475,0,1,1,7,SR-56,0.0,38.53884167,-86.62755,0,1,1998.0,1,0
2014,10476,1,1,1,1,I-265,67.0,38.34600833,-85.72109722,0,0,2010.0,1,0
2014,10477,0,2,3,24,HIGH SCHOOL RD,0.0,39.82692778,-86.27025278,0,0,2008.0,0,0
2014,10478,0,2,3,6,SR-4,0.0,41.52678333,-85.148675,0,1,2013.0,1,0
2014,10479,1,1,1,23,SR-933,0.0,41.70887778,-86.25027222,0,1,1990.0,1,0
2014,10480,0,2,2,18,US-41,0.0,41.61246389,-87.50834722,0,1,2002.0,0,0
2014,10481,0,2,2,12,SR-62,0.0,37.96706667,-87.675675,0,0,2004.0,0,0
2014,10482,0,1,3,17,SR-9,0.0,40.18413611,-85.67109722,0,1,2013.0,0,0
2014,10483,0,2,2,20,MIDDLE RD,0.0,38.311775,-85.70276667,0,1,2004.0,0,0
2014,10484,0,1,2,18,SR-157,0.0,39.12745278,-86.97911389,0,1,2000.0,0,0
2014,10484,0,1,2,18,SR-157,0.0,39.12745278,-86.97911389,0,0,2011.0,0,0
2014,10484,0,1,2,18,SR-157,0.0,39.12745278,-86.97911389,0,0,2001.0,0,0
2014,10485,1,1,1,21,MADISON AVE,0.0,39.69035556,-86.13559722,0,1,2002.0,0,0
2014,10486,0,2,2,15,STOP RD 11,0.0,39.64992222,-86.13706111,0,1,1994.0,0,0
2014,10487,0,2,2,16,CR-350,0.0,39.47512222,-85.751225,0,1,1991.0,1,0
2014,10488,0,2,2,23,US-31,1670.0,40.53148056,-86.12601389,0,1,2014.0,0,0
2014,10489,0,2,2,11,CR-600,0.0,41.06967778,-86.718825,0,1,2008.0,0,0
2014,10490,1,1,0,9,22ND ST,0.0,38.85399444,-86.47838611,0,1,1992.0,0,0
2014,10491,0,2,4,22,I-80 E,1468.0,41.73533889,-84.98221944,0,0,2000.0,0,0
2014,10492,0,2,3,14,US-41,0.0,39.66755278,-87.36666944,0,1,1993.0,0,0
2014,10493,0,1,5,15,US-27,0.0,40.86698056,-84.94628611,0,1,2001.0,0,0
2014,10494,0,2,4,15,US-231,0.0,40.46046389,-86.93318333,0,0,2007.0,0,0
2014,10495,0,2,3,12,STATE BLVD,0.0,41.09760556,-85.09179167,0,1,1995.0,1,0
2014,10496,0,2,2,18,AIRPORT EXPY,0.0,41.00189722,-85.1886,0,1,1997.0,0,0
2014,10496,0,2,2,18,AIRPORT EXPY,0.0,41.00189722,-85.1886,0,0,2003.0,0,0
2014,10497,0,1,1,19,I-70,1396.0,39.85398611,-85.10221389,0,1,2004.0,1,0
