YEAR,ST_CASE,STATENAME,NUM_PEDS,NUM_VEHC,PERSONS,MONTHNAME,DAYNAME,DAY_WEEKNAME,HOUR,ROAD_NAME,ROUTENAME,RUR_URBNAME,FUNC_SYSNAME,RD_OWNERNAME,MILE_MARKER,LATITUDE,LONGITUD,HARM_EVNAME,COLLISION_TYPE,TYP_INTNAME,REL_ROADNAME,WRK_ZONENAME,LGT_CONDNAME,WEATHERNAME,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK,COUNTYNAME,CITYNAME
2021,10474,Florida,0,2,6,October,28,Thursday,11,SW 1ST ST,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,25.77145278,-80.23207222,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2021.0,1,0,MIAMI-DADE (86),MIAMI
2021,10475,Florida,0,1,1,November,16,Tuesday,3,CR-582A,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.06923056,-82.46817222,Tree (Standing Only),Not a Collision,Not an Intersection,On Roadside,,Dark - Not Lighted,Clear,0,0,2016.0,0,0,HILLSBOROUGH (57),NOT APPLICABLE
2021,10476,Florida,0,2,2,October,26,Tuesday,11,SR-100,State Highway,Rural,Minor Arterial,State Highway Agency,498.765306122449,29.72778056,-81.91855,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,1,0,PUTNAM (107),NOT APPLICABLE
2021,10477,Florida,1,1,1,November,5,Friday,21,SR-583,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,27.97811944,-82.40174722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Rain,0,0,1984.0,1,0,HILLSBOROUGH (57),TAMPA
2021,10478,Florida,0,3,6,October,31,Sunday,19,SR-60,State Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,27.80589167,-81.30777778,Motor Vehicle In-Transport,Sideswipe - Opposite Direction,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2011.0,1,1,POLK (105),NOT APPLICABLE
2021,10479,Florida,0,1,3,November,11,Thursday,1,I-95,Interstate,Urban,Interstate,State Highway Agency,498.765306122449,28.17416111,-80.70552222,Tree (Standing Only),Not a Collision,Not an Intersection,Off Roadway-Location Unknown,,Dark - Not Lighted,Cloudy,0,0,2002.0,2,1,BREVARD (9),MELBOURNE
2021,10479,Florida,0,1,3,November,11,Thursday,1,I-95,Interstate,Urban,Interstate,State Highway Agency,498.765306122449,28.17416111,-80.70552222,Tree (Standing Only),Not a Collision,Not an Intersection,Off Roadway-Location Unknown,,Dark - Not Lighted,Cloudy,0,0,2019.0,0,0,BREVARD (9),MELBOURNE
2021,10480,Florida,1,1,1,November,3,Wednesday,9,CR-12,County Road,Rural,Minor Collector,Not Reported,498.765306122449,30.66029444,-84.36591111,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2012.0,0,0,GADSDEN (39),NOT APPLICABLE
2021,10480,Florida,1,1,1,November,3,Wednesday,9,CR-12,County Road,Rural,Minor Collector,Not Reported,498.765306122449,30.66029444,-84.36591111,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2009.0,1,0,GADSDEN (39),NOT APPLICABLE
2021,10481,Florida,0,4,6,November,6,Saturday,6,US-17,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.95165,-81.67573889,Motor Vehicle In-Transport,Sideswipe - Same Direction,Not an Intersection,On Roadway,"Work Zone, Type Unknown",Dark - Not Lighted,Rain,0,0,2007.0,1,0,CLAY (19),NOT APPLICABLE
2021,10481,Florida,0,4,6,November,6,Saturday,6,US-17,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.95165,-81.67573889,Motor Vehicle In-Transport,Sideswipe - Same Direction,Not an Intersection,On Roadway,"Work Zone, Type Unknown",Dark - Not Lighted,Rain,0,0,2020.0,0,0,CLAY (19),NOT APPLICABLE
2021,10482,Florida,0,2,3,November,8,Monday,24,SR-228,State Highway,Urban,Principal Arterial - Freeways,State Highway Agency,498.765306122449,30.31845,-81.62948056,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2013.0,1,0,DUVAL (31),JACKSONVILLE
2021,10483,Florida,2,1,1,June,20,Sunday,4,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.14272778,-80.21268056,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2009.0,1,1,MARTIN (85),NOT APPLICABLE
2021,10483,Florida,2,1,1,June,20,Sunday,4,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.14272778,-80.21268056,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2013.0,0,0,MARTIN (85),NOT APPLICABLE
2021,10483,Florida,2,1,1,June,20,Sunday,4,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.14272778,-80.21268056,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,1999.0,0,0,MARTIN (85),NOT APPLICABLE
2021,10484,Florida,0,1,1,October,31,Sunday,22,165TH RD,Other,Rural,Local,County Highway Agency,498.765306122449,26.92119444,-80.22946944,Fence,Not a Collision,Not an Intersection,Outside Trafficway,,Dark - Not Lighted,Clear,0,0,2002.0,0,0,PALM BEACH (99),NOT APPLICABLE
2021,10484,Florida,0,1,1,October,31,Sunday,22,165TH RD,Other,Rural,Local,County Highway Agency,498.765306122449,26.92119444,-80.22946944,Fence,Not a Collision,Not an Intersection,Outside Trafficway,,Dark - Not Lighted,Clear,0,0,2011.0,1,0,PALM BEACH (99),NOT APPLICABLE
2021,10485,Florida,0,1,1,November,6,Saturday,20,SR-3,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.3617,-80.70038611,Wall,Not a Collision,Four-Way Intersection,On Roadside,,Dark - Lighted,Cloudy,0,0,2017.0,0,0,BREVARD (9),NOT APPLICABLE
2021,10485,Florida,0,1,1,November,6,Saturday,20,SR-3,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.3617,-80.70038611,Wall,Not a Collision,Four-Way Intersection,On Roadside,,Dark - Lighted,Cloudy,0,0,2018.0,1,0,BREVARD (9),NOT APPLICABLE
2021,10486,Florida,1,1,1,November,7,Sunday,19,US-19,U.S. Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,27.77746667,-82.66158056,Pedestrian,Not a Collision,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2018.0,1,1,PINELLAS (103),SAINT PETERSBURG
2021,10487,Florida,0,2,3,November,2,Tuesday,16,CARD SOUND,Other,Rural,Minor Arterial,Not Reported,498.765306122449,25.29311667,-80.38171667,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2017.0,0,0,MIAMI-DADE (86),NOT APPLICABLE
2021,10488,Florida,0,2,4,November,4,Thursday,3,SR-985,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,25.73596389,-80.36772778,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2012.0,1,1,MIAMI-DADE (86),NOT APPLICABLE
2021,10489,Florida,0,2,5,November,4,Thursday,17,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,25.62892778,-80.34115,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2017.0,0,1,MIAMI-DADE (86),NOT APPLICABLE
2021,10489,Florida,0,2,5,November,4,Thursday,17,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,25.62892778,-80.34115,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2013.0,2,0,MIAMI-DADE (86),NOT APPLICABLE
2021,10490,Florida,1,1,1,November,12,Friday,6,SR-574,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.98137778,-82.49149167,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2004.0,1,0,HILLSBOROUGH (57),TAMPA
2021,10491,Florida,0,5,10,November,3,Wednesday,22,I-595,Interstate,Urban,Interstate,State Highway Agency,498.765306122449,26.0816,-80.16508611,Motor Vehicle In-Transport,Not Reported,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2009.0,0,0,BROWARD (11),FORT LAUDERDALE
2021,10491,Florida,0,5,10,November,3,Wednesday,22,I-595,Interstate,Urban,Interstate,State Highway Agency,498.765306122449,26.0816,-80.16508611,Motor Vehicle In-Transport,Not Reported,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,1997.0,0,0,BROWARD (11),FORT LAUDERDALE
2021,10492,Florida,1,3,3,November,15,Monday,12,SR-400,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,29.17243333,-81.035325,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2004.0,1,1,VOLUSIA (127),DAYTONA BEACH
2021,10493,Florida,0,1,1,November,14,Sunday,3,US-192,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.07868333,-80.70694167,Curb,Not a Collision,Four-Way Intersection,On Roadside,,Dark - Lighted,Clear,0,0,1992.0,1,1,BREVARD (9),WEST MELBOURNE
2021,10494,Florida,1,6,6,November,12,Friday,24,SR-436,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.62262778,-81.31459722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Rain,0,0,2013.0,0,0,SEMINOLE (117),CASSELBERRY
2021,10494,Florida,1,6,6,November,12,Friday,24,SR-436,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.62262778,-81.31459722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Rain,0,0,2020.0,1,0,SEMINOLE (117),CASSELBERRY
2021,10495,Florida,0,4,5,November,15,Monday,12,SR-932,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,25.86670556,-80.30050833,Motor Vehicle In-Transport,Sideswipe - Same Direction,T-Intersection,On Roadway,,Daylight,Clear,0,0,2007.0,0,0,MIAMI-DADE (86),HIALEAH
2021,10495,Florida,0,4,5,November,15,Monday,12,SR-932,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,25.86670556,-80.30050833,Motor Vehicle In-Transport,Sideswipe - Same Direction,T-Intersection,On Roadway,,Daylight,Clear,0,0,2020.0,2,0,MIAMI-DADE (86),HIALEAH
2021,10495,Florida,0,4,5,November,15,Monday,12,SR-932,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,25.86670556,-80.30050833,Motor Vehicle In-Transport,Sideswipe - Same Direction,T-Intersection,On Roadway,,Daylight,Clear,0,0,2014.0,0,0,MIAMI-DADE (86),HIALEAH
2021,10496,Florida,0,1,1,November,12,Friday,24,US-27,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.45798056,-82.47545,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadside,,Dark - Not Lighted,"Fog, Smog, Smoke",0,0,2006.0,0,0,LEVY (75),NOT APPLICABLE
2021,10496,Florida,0,1,1,November,12,Friday,24,US-27,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.45798056,-82.47545,Rollover/Overturn,Not a Collision,Not an Intersection,On Roadside,,Dark - Not Lighted,"Fog, Smog, Smoke",0,0,2003.0,1,0,LEVY (75),NOT APPLICABLE
2021,10497,Florida,0,2,2,November,9,Tuesday,21,SOUTHEAST 64TH AVE RD,Local Street - Municipality,Urban,Minor Collector,Not Reported,498.765306122449,29.14501944,-82.03773889,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2003.0,1,1,MARION (83),NOT APPLICABLE
2021,10497,Florida,0,2,2,November,9,Tuesday,21,SOUTHEAST 64TH AVE RD,Local Street - Municipality,Urban,Minor Collector,Not Reported,498.765306122449,29.14501944,-82.03773889,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2012.0,0,0,MARION (83),NOT APPLICABLE
2021,10497,Florida,0,2,2,November,9,Tuesday,21,SOUTHEAST 64TH AVE RD,Local Street - Municipality,Urban,Minor Collector,Not Reported,498.765306122449,29.14501944,-82.03773889,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2019.0,0,0,MARION (83),NOT APPLICABLE
2021,10498,Florida,1,1,1,November,18,Thursday,20,US-19,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.76886667,-82.67931944,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Cloudy,0,0,2013.0,1,0,PINELLAS (103),SAINT PETERSBURG
2021,10499,Florida,0,1,1,November,14,Sunday,3,US-41,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,26.67884167,-81.90042778,Tree (Standing Only),Not a Collision,Not an Intersection,On Median,,Dark - Not Lighted,Clear,0,0,2006.0,1,1,LEE (71),NORTH FORT MYERS
2021,10500,Florida,0,2,3,November,3,Wednesday,21,CR-4110,County Road,Urban,Minor Collector,Not Reported,498.765306122449,29.0174,-81.34876944,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2018.0,0,0,VOLUSIA (127),NOT APPLICABLE
2021,10500,Florida,0,2,3,November,3,Wednesday,21,CR-4110,County Road,Urban,Minor Collector,Not Reported,498.765306122449,29.0174,-81.34876944,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2018.0,1,0,VOLUSIA (127),NOT APPLICABLE
2021,10501,Florida,0,2,4,November,15,Monday,14,SR-70,State Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,27.23613889,-81.03326667,Motor Vehicle In-Transport,Front-to-Front,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1988.0,1,1,HIGHLANDS (55),NOT APPLICABLE
2021,10502,Florida,1,2,2,October,26,Tuesday,24,I-75,Interstate,Urban,Interstate,State Highway Agency,498.765306122449,25.94259167,-80.35125556,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2020.0,1,0,MIAMI-DADE (86),NOT APPLICABLE
2021,10503,Florida,1,3,3,October,18,Monday,2,US-441,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.64557222,-81.46065278,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2012.0,1,0,ORANGE (95),NOT APPLICABLE
2021,10504,Florida,1,1,1,November,10,Wednesday,18,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,29.12392222,-80.97781944,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2017.0,1,1,VOLUSIA (127),PORT ORANGE
2021,10505,Florida,0,2,4,October,31,Sunday,12,US-192,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.24396944,-81.22313889,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,0,0,OSCEOLA (97),NOT APPLICABLE
2021,10505,Florida,0,2,4,October,31,Sunday,12,US-192,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.24396944,-81.22313889,Motor Vehicle In-Transport,Angle,T-Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,1,0,OSCEOLA (97),NOT APPLICABLE
2021,10506,Florida,0,2,2,November,10,Wednesday,5,SR-527,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.45473333,-81.36464722,Motor Vehicle In-Transport,Front-to-Rear,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2021.0,1,1,ORANGE (95),NOT APPLICABLE
2021,10507,Florida,1,1,1,November,17,Wednesday,19,US-441,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.674725,-81.51450556,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2012.0,0,1,ORANGE (95),APOPKA
2021,10508,Florida,1,1,1,September,16,Thursday,22,KINGS ESTATE RD,Other,Urban,Local,Private (other than Railroad),0.0,29.84549444,-81.34649722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2010.0,1,0,ST. JOHNS (109),SAINT AUGUSTINE
2021,10508,Florida,1,1,1,September,16,Thursday,22,KINGS ESTATE RD,Other,Urban,Local,Private (other than Railroad),0.0,29.84549444,-81.34649722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2008.0,0,0,ST. JOHNS (109),SAINT AUGUSTINE
2021,10508,Florida,1,1,1,September,16,Thursday,22,KINGS ESTATE RD,Other,Urban,Local,Private (other than Railroad),0.0,29.84549444,-81.34649722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2021.0,0,0,ST. JOHNS (109),SAINT AUGUSTINE
2021,10509,Florida,0,1,1,September,29,Wednesday,1,US-41,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.938025,-82.43653333,Utility Pole/Light Support,Not a Collision,Not an Intersection,On Roadside,,Dark - Lighted,Clear,0,0,2006.0,1,0,HILLSBOROUGH (57),TAMPA
2021,10509,Florida,0,1,1,September,29,Wednesday,1,US-41,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.938025,-82.43653333,Utility Pole/Light Support,Not a Collision,Not an Intersection,On Roadside,,Dark - Lighted,Clear,0,0,2017.0,0,0,HILLSBOROUGH (57),TAMPA
2021,10510,Florida,1,1,2,November,13,Saturday,21,CR-E COUNTY LINE RD,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.17038056,-82.37751389,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2017.0,1,1,HILLSBOROUGH (57),TAMPA
2021,10510,Florida,1,1,2,November,13,Saturday,21,CR-E COUNTY LINE RD,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.17038056,-82.37751389,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2013.0,0,0,HILLSBOROUGH (57),TAMPA
2021,10511,Florida,1,1,1,November,16,Tuesday,6,NW NORTH RIVER DR,Local Street - Municipality,Urban,Major Collector,Not Reported,498.765306122449,25.78587778,-80.22005,Pedalcyclist,Not a Collision,Not an Intersection,On Roadway,,Daylight,Clear,0,0,1996.0,1,1,MIAMI-DADE (86),MIAMI
2021,10512,Florida,0,1,1,November,13,Saturday,15,SE 31ST ST,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,29.1578,-82.12736389,Curb,Not a Collision,Not an Intersection,On Roadside,,Daylight,Cloudy,0,0,2004.0,0,0,MARION (83),OCALA
2021,10512,Florida,0,1,1,November,13,Saturday,15,SE 31ST ST,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,29.1578,-82.12736389,Curb,Not a Collision,Not an Intersection,On Roadside,,Daylight,Cloudy,0,0,2006.0,1,0,MARION (83),OCALA
2021,10513,Florida,0,1,2,October,24,Sunday,17,NW 7TH ST,Local Street - Municipality,Urban,Local,County Highway Agency,498.765306122449,26.129925,-80.19911111,Rollover/Overturn,Not a Collision,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,1,0,BROWARD (11),LAUDERHILL
2021,10514,Florida,0,2,2,November,5,Friday,18,SR-969,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,25.77065,-80.31224722,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,1,2012.0,0,0,MIAMI-DADE (86),NOT APPLICABLE
2021,10514,Florida,0,2,2,November,5,Friday,18,SR-969,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,25.77065,-80.31224722,Motor Vehicle In-Transport,Angle,Not an Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,1,0,MIAMI-DADE (86),NOT APPLICABLE
2021,10515,Florida,1,1,2,November,14,Sunday,20,US-98,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.36865278,-82.18614167,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,1997.0,1,1,PASCO (101),DADE CITY
2021,10516,Florida,0,2,3,September,13,Monday,24,US-301,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,28.05624167,-82.31916944,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2001.0,0,0,HILLSBOROUGH (57),NOT APPLICABLE
2021,10517,Florida,1,1,2,November,11,Thursday,19,SR-66,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.412475,-81.46264722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2010.0,1,0,HIGHLANDS (55),NOT APPLICABLE
2021,10517,Florida,1,1,2,November,11,Thursday,19,SR-66,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.412475,-81.46264722,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Not Lighted,Clear,0,0,2017.0,0,0,HIGHLANDS (55),NOT APPLICABLE
2021,10518,Florida,1,1,1,October,14,Thursday,16,CR-77,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.25876111,-82.69913056,Non-Motorist on Personal Conveyance,Not a Collision,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2018.0,0,0,PASCO (101),NOT APPLICABLE
2021,10518,Florida,1,1,1,October,14,Thursday,16,CR-77,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.25876111,-82.69913056,Non-Motorist on Personal Conveyance,Not a Collision,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2006.0,1,0,PASCO (101),NOT APPLICABLE
2021,10518,Florida,1,1,1,October,14,Thursday,16,CR-77,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.25876111,-82.69913056,Non-Motorist on Personal Conveyance,Not a Collision,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2016.0,0,0,PASCO (101),NOT APPLICABLE
2021,10518,Florida,1,1,1,October,14,Thursday,16,CR-77,County Road,Urban,Major Collector,Not Reported,498.765306122449,28.25876111,-82.69913056,Non-Motorist on Personal Conveyance,Not a Collision,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2004.0,0,0,PASCO (101),NOT APPLICABLE
2021,10519,Florida,0,1,1,November,21,Sunday,1,UNIVERSITY BLVD N,Local Street - Municipality,Urban,Local,Not Reported,498.765306122449,30.38068056,-81.60817222,Rollover/Overturn,Not a Collision,Not an Intersection,Off Roadway-Location Unknown,,Dark - Lighted,Clear,0,0,2006.0,1,0,DUVAL (31),JACKSONVILLE
2021,10519,Florida,0,1,1,November,21,Sunday,1,UNIVERSITY BLVD N,Local Street - Municipality,Urban,Local,Not Reported,498.765306122449,30.38068056,-81.60817222,Rollover/Overturn,Not a Collision,Not an Intersection,Off Roadway-Location Unknown,,Dark - Lighted,Clear,0,0,2019.0,0,0,DUVAL (31),JACKSONVILLE
2021,10520,Florida,0,2,2,November,20,Saturday,4,SR-688 WALSINGHAM RD,State Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.88056667,-82.833675,Traffic Sign Support,Not a Collision,Not an Intersection,On Roadside,,Daylight,Clear,0,0,1999.0,2,1,PINELLAS (103),LARGO
2021,10521,Florida,1,1,1,September,19,Sunday,23,NW 22ND AVE,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,25.80638889,-80.23196389,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2018.0,1,1,MIAMI-DADE (86),MIAMI
2021,10521,Florida,1,1,1,September,19,Sunday,23,NW 22ND AVE,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,25.80638889,-80.23196389,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2021.0,0,0,MIAMI-DADE (86),MIAMI
2021,10521,Florida,1,1,1,September,19,Sunday,23,NW 22ND AVE,Local Street - Municipality,Urban,Minor Arterial,Not Reported,498.765306122449,25.80638889,-80.23196389,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2020.0,0,0,MIAMI-DADE (86),MIAMI
2021,10522,Florida,1,1,1,November,1,Monday,2,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.37861667,-80.32585556,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2001.0,2,0,ST. LUCIE (111),FORT PIERCE
2021,10522,Florida,1,1,1,November,1,Monday,2,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,27.37861667,-80.32585556,Pedestrian,Not a Collision,Not an Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2017.0,0,0,ST. LUCIE (111),FORT PIERCE
2021,10523,Florida,0,2,4,October,26,Tuesday,17,US-441,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.38865,-82.18888056,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,1998.0,1,0,MARION (83),NOT APPLICABLE
2021,10523,Florida,0,2,4,October,26,Tuesday,17,US-441,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,498.765306122449,29.38865,-82.18888056,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Daylight,Clear,0,0,2003.0,0,0,MARION (83),NOT APPLICABLE
2021,10524,Florida,0,2,3,November,20,Saturday,20,SR-822,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,26.03364167,-80.14109444,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,1995.0,0,0,BROWARD (11),DANIA BEACH
2021,10525,Florida,0,2,3,October,21,Thursday,21,SR-822,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,26.03344444,-80.15004722,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2014.0,1,1,BROWARD (11),HOLLYWOOD
2021,10525,Florida,0,2,3,October,21,Thursday,21,SR-822,State Highway,Urban,Minor Arterial,State Highway Agency,498.765306122449,26.03344444,-80.15004722,Motor Vehicle In-Transport,Angle,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2012.0,0,1,BROWARD (11),HOLLYWOOD
2021,10526,Florida,1,1,1,February,15,Monday,20,US-1,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,498.765306122449,26.71612778,-80.05494444,Pedestrian,Not a Collision,Four-Way Intersection,On Roadway,,Dark - Lighted,Clear,0,0,2003.0,0,0,PALM BEACH (99),BOCA RATON
